CAZyme	ART45	ART46	ART47	ART48	ART49	ART50	CIGOMA4	CIGOMD18	DELGOM54	DELGOM55	DELGOM56	DELGOM57	DELGOM58	DELGOM59	DELGOM60	DSANT06	DSANT08	DSANT09	DSANT11	DSANT95	GBGOC44	GBGOC45	GBGOC47	GYRPAC92	HRSPAC47	KJGOM4	KJGOM5	KJGOM6	KOR52	KOR58	LOKART30	LOKART60	LOKART62	LOKART95	MARPAC23	SMMPAC33	SMMPAC46
GH148	3.78528	2.8877	1.37692	1.25721	1.54898	1.35998	0.821082	19.2813	8.55023	18.3562	6.59253	7.04301	10.4002	5.30452	8.44034	8.61432	6.41238	3.68506	15.5696	1.563	19.8996	17.54	8.70198	0	0.799006	0.776315	6.87664	17.3148	11.0671	2.26548	10.7205	10.5526	15.124	10.4239	0.654221	13.9265	12.3685
GH149	8.28029	5.36287	1.72115	0.419069	5.08949	5.94992	0	0.952165	0	0.734247	0.507118	0	0	0	0	21.1769	13.8935	22.1104	12.604	5.86123	0.686195	0.257941	2.41722	0	1.59801	0.258772	0	0	11.9474	19.823	0.54281	0	0.260758	0	0	0.651533	0.713567
GH15	16.6394	25.0267	26.5918	19.2772	23.2346	21.7597	52.0019	33.0877	26.2207	31.9398	19.2705	24.0945	25.1794	17.9028	21.1008	19.0233	18.5246	18.4253	12.2333	60.5661	20.5858	25.2782	14.8256	14.869	25.5682	53.0482	49.7869	24.181	19.619	37.3804	36.0969	31.9594	25.3805	18.8758	25.5146	17.6728	26.1641
GH150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15358	0.712486	1.22835	0	0	0.457463	0.515882	0.161148	0	0	0	0	0	0	0	0.135703	0.301504	0.0869195	0	0	0.895857	0.713567
GH151	1.5772	1.10008	1.46298	0	0.885129	1.18998	0	10.9499	5.70015	14.6849	11.1566	8.52575	8.21066	12.5982	8.44034	21.8947	13.5372	5.52759	14.0868	2.34449	21.7295	16.2503	7.4128	0.472032	0.799006	0.517544	6.32651	11.0456	12.9535	3.39822	17.6413	25.3263	20.9476	12.1143	0	12.7049	10.7035
GH152	0.15772	0.275019	0.172115	0.628603	0.442565	0.509993	0.547388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161148	0	0.799006	0.776315	0.275066	0	0	0	0.54281	0	0.695356	0.845185	1.30844	0.244325	0
GH153	2.12922	3.36898	2.15144	1.88581	6.19591	3.39995	1.91586	1.90433	2.28006	0.367124	1.52135	1.48274	1.09475	3.97839	3.01441	0.71786	0.712486	0.921265	1.48282	3.90749	2.74478	3.86911	2.41722	0.708048	3.99503	2.07017	1.65039	1.49265	0.880338	9.06193	0.678513	0.301504	0.0869195	0.422592	3.92532	1.05874	2.85427
GH154	0.630879	0.962566	0.258173	0.628603	1.32769	0.509993	0	0	0.570015	0.367124	1.01424	0.741369	0.547377	3.31533	3.01441	2.87144	2.13746	3.37797	2.96564	5.07974	2.28732	1.80559	0.644591	0	2.39702	0	0.275066	1.49265	3.0183	1.69911	1.89984	0.904511	1.73839	1.54951	0	1.05874	1.18928
GH156	0.867459	1.37509	1.80721	0	0.885129	1.18998	0.821082	3.57062	0	1.46849	10.1424	0	0.547377	0.663065	1.20576	4.66609	0.712486	1.84253	2.96564	1.95374	5.71829	3.86911	1.45033	0	0	0	0	0.298531	1.25763	0	21.441	31.3564	22.3383	6.19802	1.96266	5.21226	2.85427
GH157	0.946319	0.618793	0.258173	0.419069	0.885129	1.18998	0	0	0	0	1.01424	0	0.547377	0.663065	0	2.51251	1.42497	2.14962	1.11212	0.390749	2.05858	1.80559	1.12803	0	1.59801	0	0.275066	1.19412	0.754575	3.39822	0.407108	0	0.347678	0.140864	0	0.244325	1.42713
GH158	22.4751	16.7762	10.2409	12.3625	19.6941	23.1197	2.46325	3.33258	3.42009	2.56987	1.01424	5.18958	0	2.65226	3.01441	27.6376	34.9118	42.9924	16.6817	9.76872	7.09068	12.1232	3.3841	0.944064	5.59304	3.6228	3.30079	5.37355	18.7386	44.1769	2.57835	3.91955	2.95526	5.4937	0.654221	3.3391	4.51926
GH159	0.23658	0.0687547	0.0860576	0	0	0.169998	0	0.476083	0	1.46849	1.01424	0	1.09475	0	0	5.38395	1.06873	0.614177	0.74141	0.781498	0.228732	0	0.644591	0	0	0	0.825197	0.298531	3.14406	0	0.678513	0.603008	0.434597	0.281728	0	1.71027	3.80569
GH16	1.65606	0.618793	1.11875	1.04767	1.10641	1.18998	0	0.952165	1.71005	0.734247	1.01424	1.85342	0.547377	0.663065	0	12.9215	4.63116	6.44886	1.85353	6.25198	1.82985	2.06353	6.44591	0	3.19602	0.258772	1.65039	1.49265	3.14406	9.6283	1.22132	0.904511	1.21687	0.704321	0	4.07208	2.1407
GH160	0	0	0.0860576	0	0	0	0	0.714124	0	0	0	0	0	1.32613	0	0.35893	0.712486	0	0	0	0.686195	0.257941	0.644591	0	0	0	0.275066	0.895592	0	0	0	0	0.260758	0.140864	0	0.407208	0.475711
GH161	0.31544	0	0.172115	0	0	0	0.547388	0.714124	0	0.734247	2.53559	0	0	0.663065	0.602881	0.35893	1.06873	0.307088	0.370705	0.390749	2.97351	3.86911	1.61148	0.472032	4.79404	0.517544	0.550131	1.19412	0.377288	0	0.814216	2.71353	1.12995	1.12691	0	1.54739	0.237856
GH162	0.0788599	0.0687547	0	0	0	0	0	0	0	0	0	0	0.547377	0	0	0	0	0	0	0	0	0	0	0	0	0.517544	0	0	0	0	0.135703	0.301504	0	0	0	0	0
GH163	10.1729	9.4194	10.1548	4.60976	7.74488	9.00988	3.83172	35.2301	27.3607	46.9918	48.1762	30.3961	25.7267	32.4902	31.9527	37.6876	27.787	24.8742	55.9765	10.941	46.4325	40.2388	34.6468	2.12414	16.7791	3.36403	19.2546	29.5545	26.1586	5.09733	48.1744	76.2805	69.1879	37.0473	1.96266	44.4671	36.8676
GH164	0	0	0	0	0	0	0	0	0	0	0.507118	0	0	0.663065	0.602881	1.43572	0.712486	0.307088	1.11212	0	1.14366	1.03176	0.644591	0	4.79404	0	0	0	0.754575	0	0.814216	0.603008	1.47763	0.986049	0	0.325766	0
GH165	2.3658	3.02521	2.49567	0	1.10641	2.54997	1.91586	14.2825	1.71005	5.13973	10.6495	0.741369	1.64213	1.9892	0	12.2036	5.34365	8.59847	8.52622	6.25198	16.4687	11.6073	7.25165	0	0.799006	1.03509	3.85092	10.4486	7.16847	1.69911	33.6542	37.085	31.7256	17.4672	1.30844	20.9305	13.3199
GH166	0.630879	0.687547	1.03269	1.04767	0.663847	0.169998	0.547388	0.238041	1.71005	0.367124	3.54982	0.370685	2.73689	3.97839	3.01441	2.87144	4.27492	7.06303	0.370705	8.98723	14.8676	10.5756	5.80132	0.944064	11.9851	1.8114	2.47559	0.895592	1.50915	0.56637	2.71405	1.20602	1.91223	0.845185	3.92532	1.9546	3.80569
GH167	0.0788599	0.137509	0	0	0	0.339995	0	0.238041	0	0	0	0	0	0	0.602881	0.35893	0.356243	0.307088	0.370705	0	3.88844	2.83735	2.41722	0	0	0	0	0.298531	0.50305	0	1.62843	1.20602	1.73839	0.845185	0	0.488649	0.951423
GH168	2.91782	2.75019	1.63509	0.419069	1.32769	2.88996	0	1.90433	1.71005	1.10137	0.507118	1.11205	0	0.663065	0.602881	10.05	4.63116	6.75594	6.67269	1.563	5.03209	5.93264	1.61148	0	0.799006	0	1.10026	2.08972	12.0732	1.69911	4.47819	0.904511	2.78142	1.40864	0	3.82775	3.80569
GH16_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35893	0	0.307088	0	0	0	0	0	0	0	0	0	0	0.125763	0	0	0.301504	0	0.140864	0	0.407208	0
GH16_10	0.0788599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.550131	0.298531	0	0	0	0	0	0	0	0.407208	0.237856
GH16_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66609	1.78122	1.53544	0.370705	0	0.228732	0	0	0	0	0	0	0.298531	0.754575	0	0	0	0.173839	0	0	0	0
GH16_12	0.0788599	0	0	0	0	0.169998	0	0.238041	0	0.367124	0	1.11205	0	0	0	19.3822	6.76862	4.60633	2.59494	0.781498	0	0	0	0	0	0	0	0.895592	1.76068	0	0	0	0.0869195	0	0	0.0814416	0.237856
GH16_13	0	0	0.0860576	0	0	0	0	0.476083	0	0.367124	0	0.370685	0	0	0	7.1786	3.91868	9.21265	2.59494	2.34449	0	0	0	0	0	0	0	0.597061	0.880338	0	1.49273	0.904511	2.08607	1.26778	0	0.488649	0
GH16_14	0.31544	0.343774	0.172115	0	0	0	0	6.9032	5.13014	7.7096	5.07118	5.56027	0.547377	0	1.20576	2.51251	1.78122	1.84253	5.93128	0	1.37239	1.2897	2.41722	0	0	0	2.75066	7.16474	3.0183	0	2.03554	2.11053	3.38986	2.67642	0	3.58343	3.80569
GH16_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15358	0.712486	0	0	0	0	0	0	0	0	0	0	0	0.125763	0	0	0	0	0	0	0	0
GH16_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71786	0	0	0	0	0	0	0	0	0	0	0	0	0.628813	0	0	0	0	0	0	0	0
GH16_17	0	0	0	0	0	0	0	0	0	0.367124	0	0	0	0	0	0.71786	0.712486	1.84253	0.74141	3.12599	0	0	0.161148	0	0	0	0	0	1.88644	0	0.135703	0	0.173839	0.140864	0	0	0
GH16_21	2.3658	2.54392	2.92596	1.46674	1.99154	1.86998	1.91586	2.38041	0.570015	1.46849	3.54982	1.48274	2.73689	3.31533	7.23458	1.79465	1.42497	4.29924	1.85353	5.47049	2.28732	2.32147	2.09492	2.36016	2.39702	3.36403	2.47559	3.58237	1.38339	1.69911	4.07108	3.91955	3.65062	2.53555	1.96266	1.22162	1.18928
GH16_23	0.0788599	0	0.0860576	0	0	0	0	0.238041	0	0	0.507118	0	0	0	0	0	0	0	0	0	0.457463	0	0.322296	0	0	0.258772	0	0	0	0	0.135703	0	0.173839	0.140864	0	0.0814416	0.237856
GH16_24	0.23658	0	0	0.419069	0	0	0	0	0	0	0	0	0	0	0	0.35893	0	0	0	0.781498	0	0	0.161148	0	0	0	0	0.597061	0.251525	0	0.678513	0	0	0	0	0.0814416	0
GH16_25	0.15772	0.137509	0	0	0	0.169998	0	0	0	0	0.507118	0.370685	0.547377	0.663065	0.602881	2.15358	1.42497	1.53544	1.11212	0	3.43097	3.35323	1.77263	0	0	0	0.550131	0.298531	1.0061	0.56637	0.135703	0	0.0869195	0	0	0.407208	0.951423
GH16_26	0.0788599	0	0	0	0	0	0	0	0	0	0.507118	0	0	0	0	10.05	2.4937	0.921265	1.48282	0.390749	0	0	0	0	0	0	0	0	0.377288	0	0	0	0.0869195	0	0	0.0814416	0
GH16_3	62.3782	40.7716	22.461	24.9346	44.4778	48.1094	6.02127	15.2346	26.7907	15.7863	8.621	22.6118	8.21066	3.31533	4.82305	145.008	132.879	175.962	58.5714	61.7383	13.4952	10.5756	26.1059	1.65211	24.7692	7.24561	23.6556	35.8237	86.3989	129.132	12.4846	6.63308	13.6464	8.73358	2.61688	19.4645	25.9263
GH16_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35893	0	0	0	0.390749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244325	0
GH16_5	1.49834	1.44385	0.344231	0	0.885129	0.849989	0	2.14237	3.42009	1.10137	1.52135	0	1.09475	0.663065	0.602881	13.9983	12.4685	31.323	4.81917	30.4784	1.82985	2.32147	3.86755	0	0.799006	0.258772	1.65039	2.98531	1.88644	1.13274	1.08562	1.20602	1.82531	1.40864	0.654221	2.68757	2.37856
GH16_7	0.15772	0	0.172115	0	0	0	0	0.714124	0	1.10137	0.507118	1.11205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.550131	1.19412	1.38339	0.56637	1.08562	0.301504	0.782275	0.422592	0	0.570091	1.18928
GH16_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162883	0
GH17	9.77863	7.56302	4.475	2.72395	7.5236	10.3699	0	0.952165	0.570015	0.367124	1.01424	0.370685	0.547377	0.663065	2.41153	33.3805	28.1432	38.386	8.15551	11.3317	2.05858	2.83735	2.57836	0	5.59304	0	0.275066	0.597061	12.199	15.292	1.22132	0.301504	1.04303	1.12691	0.654221	1.14018	0.951423
GH18	12.0656	8.38808	6.45432	7.12417	8.63001	9.17988	2.18955	5.23691	3.42009	2.93699	9.12812	2.59479	6.02115	6.63065	8.44034	26.9197	18.5246	22.7245	11.4919	25.3987	30.1926	26.31	33.3576	0.944064	19.1761	3.10526	6.60158	9.25445	12.5763	7.92919	18.9984	11.7586	14.5156	10.2831	5.23377	11.1575	8.08709
GH19	2.52352	2.20015	2.40961	2.30488	0.442565	1.18998	1.64216	0.476083	1.14003	0	0	1.11205	0	0	0	0.71786	1.78122	2.7638	1.48282	10.1595	0.457463	1.03176	2.09492	1.4161	4.79404	1.03509	0.550131	0.298531	3.52135	5.09733	0.678513	0	1.73839	4.93024	5.23377	3.3391	0.951423
GH2	8.12257	7.49427	4.99134	2.30488	3.54052	6.79991	1.91586	18.3292	0	7.34247	8.11388	1.85342	3.28426	9.28291	3.01441	143.572	63.7675	72.4728	23.7251	80.885	65.646	45.9135	73.4834	0	42.3473	0	10.1774	19.4045	38.7349	14.1593	59.9806	29.8489	53.3686	38.5968	5.23377	44.8743	30.2077
GH20	31.0708	27.7769	22.8053	10.8958	21.4644	27.3696	14.7795	35.4682	12.5403	38.548	35.4982	24.0945	27.3689	33.8163	24.7181	123.113	78.7298	104.41	48.9331	67.9903	61.5288	52.8779	69.777	3.77626	40.7493	11.6447	21.1801	34.9281	44.8972	22.6548	37.5896	30.4519	35.3762	28.3137	23.5519	49.3536	56.1339
GH22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0869195	0.140864	0	0.244325	0
GH23	228.142	225.584	217.554	185.438	220.397	229.837	210.197	152.584	136.804	109.77	105.48	159.394	105.644	112.721	113.342	260.224	287.132	255.497	245.036	265.319	211.348	198.614	271.373	64.9044	201.35	234.706	195.572	121.801	290.512	360.212	91.4636	93.1647	85.268	82.4055	240.099	149.282	173.397
GH24	11.829	9.55691	8.26153	6.0765	6.19591	7.8199	1.91586	9.04557	5.70015	5.13973	1.01424	3.70685	2.18951	0	4.22017	1.43572	3.20619	2.14962	5.56058	12.1132	6.63322	6.70646	28.2009	2.36016	12.7841	4.65789	8.25197	8.06033	9.80948	35.115	30.6688	12.6632	15.2109	39.7237	1.30844	24.7582	11.4171
GH25	4.3373	3.71276	3.18413	2.93348	3.54052	4.41994	1.64216	15.9488	3.99011	22.7617	20.2847	4.44822	10.9475	14.5874	9.6461	12.9215	15.3185	13.819	8.89692	71.1163	11.894	12.6391	15.4702	0.708048	11.9851	2.07017	9.90236	22.0913	5.40779	4.53096	26.8691	31.3564	16.9493	17.8897	4.57955	18.1615	12.1306
GH26	3.86414	2.75019	1.72115	1.46674	2.65539	2.54997	0.821082	6.66516	2.85008	2.20274	6.08541	2.22411	1.64213	2.65226	3.01441	40.2002	25.6495	23.9529	9.26763	23.0542	9.14926	6.9644	11.6026	0	9.58807	0.776315	5.77638	10.15	15.7203	7.36282	10.8562	6.63308	9.21346	7.04321	1.30844	12.542	12.6064
GH27	0.3943	0.343774	0.258173	0.419069	0.221282	0.509993	0	2.38041	0.570015	3.67124	3.54982	0.741369	1.09475	1.9892	2.41153	11.8447	6.05613	3.68506	4.44846	4.29824	7.54814	5.15882	5.47903	0	0	0.517544	1.37533	2.68678	4.0244	4.53096	3.52827	1.80902	3.73754	3.66247	0	5.13082	5.94639
GH28	4.88932	3.30023	2.66779	0.209534	1.10641	2.88996	0.547388	32.3736	11.4003	22.0274	16.7349	10.3792	9.30542	4.64146	9.6461	52.0448	31.7056	20.882	22.613	13.2855	15.0963	8.51205	22.0773	0.472032	8.78907	1.03509	18.1543	52.2429	36.0939	10.761	23.3408	15.6782	24.6851	23.9469	1.96266	33.6354	41.6247
GH29	35.5658	20.6264	15.8346	7.12417	14.3834	21.5897	6.56866	75.6971	34.7709	74.8932	48.6833	36.6978	26.2741	27.1857	28.3354	297.912	166.009	175.04	111.212	49.2344	87.6042	66.2908	81.5408	1.88813	38.3523	6.21052	55.2882	113.143	142.992	55.5043	121.861	77.185	108.041	80.2925	8.50487	139.917	165.548
GH3	149.518	133.522	111.617	103.51	139.629	141.438	94.4244	93.7883	91.7725	119.682	120.187	100.085	96.8858	108.08	102.49	273.505	252.22	244.749	157.179	268.054	161.713	135.935	183.547	34.4583	139.826	80.7368	94.0724	98.2166	203.61	222.584	86.4426	59.3962	80.5743	72.9676	110.563	140.487	178.154
GH30	0.47316	0.343774	0.344231	0	0.221282	0.339995	0.273694	3.80866	0.570015	1.83562	1.01424	0.370685	0	0	0	5.74288	3.20619	3.68506	1.11212	0.390749	2.97351	1.54764	2.25607	0	0	0.517544	0.825197	2.98531	2.64101	0.56637	4.20678	0.904511	4.43289	2.67642	0	3.9092	3.09212
GH30_1	10.3307	4.74408	2.40961	2.30488	5.31078	7.13991	0	0.714124	1.14003	1.83562	0.507118	0.370685	1.09475	1.32613	0.602881	33.0216	25.6495	34.3939	12.2333	4.68899	1.37239	1.03176	2.41722	0	9.58807	0	0.550131	4.47796	13.9596	14.1593	1.76413	0.301504	1.04303	0.422592	0	1.54739	2.37856
GH30_2	0	0.0687547	0	0	0	0	0	0	0	0	0	0	0.547377	0	0	2.87144	0	0.614177	0	0.781498	0	0	0.161148	0	0	0	0	0	0.50305	0	0.271405	0	0.260758	0.422592	0	0.0814416	0
GH30_3	0.630879	0.275019	0.258173	0	0	0.339995	0	0.714124	1.14003	0.734247	1.01424	0	0	0	0.602881	1.43572	1.06873	0.921265	0.370705	5.86123	0.686195	0.515882	0	0	1.59801	0	1.65039	1.19412	1.76068	0.56637	0.678513	0.301504	0.260758	0.140864	0	1.22162	1.42713
GH30_4	1.1829	0.481283	0.860576	0.419069	0.442565	1.01999	0.547388	1.19021	0.570015	0.367124	0	0.370685	0	0	0	5.74288	4.27492	2.7638	2.22423	0.781498	2.28732	1.54764	4.0287	0	2.39702	0.258772	2.47559	2.08972	2.38949	0	1.35703	0.301504	0.869195	0.845185	0	3.82775	4.99497
GH30_5	0.23658	0.0687547	0.344231	0	0	0	0	0.714124	0	0	0	0	0	0	0	0.35893	0	0.614177	0	0.390749	0.457463	0	0	0	0	0	1.10026	1.19412	0.377288	0	0.54281	0	0.0869195	0.563456	0	1.14018	0.951423
GH30_7	0	0	0	0	0	0	0	0.238041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH30_8	0	0.0687547	0	0	0	0	0	0.476083	0	0	0	0	0	0	0	0	0.356243	0	0	0	0	0	0	0	0	0	0	0	0.125763	0	0.135703	0	0	0	0	0.162883	0
GH30_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH31	14.1159	9.35064	5.85192	4.40022	8.85129	10.3699	3.83172	10.2358	3.99011	12.1151	21.2989	7.04301	21.3477	18.5658	22.3066	68.1967	55.2177	58.0397	38.1826	58.6123	41.8579	32.5005	37.5474	0.472032	31.1612	3.10526	7.15171	13.1354	24.2722	23.7876	18.3199	7.8391	15.2978	14.0864	2.61688	25.7355	31.6348
GH32	9.62091	9.07562	8.77788	2.93348	7.5236	6.96991	3.83172	40.467	34.7709	42.2192	16.7349	31.8789	8.75804	7.95678	12.6605	53.8395	38.118	37.1577	40.7776	57.0493	21.7295	20.6353	23.5276	1.88813	12.7841	5.43421	31.9076	70.7518	36.0939	10.761	49.6672	47.0346	59.1052	48.5981	1.96266	74.1118	78.7302
GH33	28.4684	22.414	22.9774	9.84812	13.2769	22.7797	9.3056	54.2734	16.5304	37.0795	37.0196	21.4997	27.3689	22.5442	20.498	85.0664	52.0115	79.843	71.1754	47.2806	63.3586	53.6517	40.9315	5.66439	13.5831	14.4912	25.306	53.1385	41.7532	10.1947	82.3715	89.8481	82.7473	55.6413	17.0097	62.71	58.0368
GH35	0.630879	1.03132	1.97933	0.209534	0.442565	0.169998	9.0319	6.9032	2.28006	3.67124	8.11388	4.44822	4.9264	5.96759	7.23458	6.81967	2.4937	3.37797	2.96564	7.03348	15.325	14.9606	8.54083	0.944064	14.3821	2.84649	4.12598	7.46327	2.64101	1.13274	8.00645	8.1406	10.5173	7.4658	3.92532	7.2483	6.65996
GH36	1.10404	1.16883	0.860576	0.209534	1.10641	0.679991	1.09478	5.23691	0	3.30411	3.04271	0	2.18951	5.30452	1.20576	14.3572	9.61857	13.5119	4.07776	35.5582	15.0963	10.3176	7.89624	0	10.3871	0	1.65039	2.68678	4.52745	5.6637	10.4491	10.5526	10.0827	4.22592	0	6.10812	4.75711
GH37	4.41616	2.54392	2.15144	2.51441	3.54052	2.88996	3.28433	1.19021	2.28006	1.46849	1.01424	3.70685	1.09475	0	0.602881	5.38395	6.76862	8.90556	3.33635	7.42423	4.11717	5.15882	3.7064	0.708048	0.799006	4.65789	5.22625	2.38825	2.51525	3.39822	2.44265	1.80902	1.73839	0.986049	4.57955	2.36181	1.66499
GH38	11.9078	12.3759	15.2322	7.54324	6.85975	11.0499	15.8743	45.7039	29.6408	69.0192	89.2527	34.8444	89.2225	88.8508	84.4034	54.9163	49.5178	33.1655	60.0542	33.9952	156.452	133.613	81.7019	3.30422	70.3125	13.4561	25.5811	40.0031	36.0939	15.8584	49.26	66.3308	58.236	39.8645	9.81331	60.2668	64.9346
GH39	1.26176	1.03132	1.20481	0.209534	0.663847	1.01999	1.09478	13.0923	1.71005	13.5836	31.9484	3.70685	41.6007	47.7407	44.6132	8.61432	9.97481	6.14177	16.311	14.4577	80.5135	78.6719	39.1589	0	14.3821	0.776315	6.32651	11.9412	17.984	2.83185	14.7916	29.2459	25.6412	12.2552	0.654221	22.3964	17.1256
GH4	9.62091	12.9259	10.6711	4.40022	8.85129	8.15989	6.84235	89.7416	58.1416	138.038	88.7456	71.9128	76.6328	71.6111	77.7717	35.893	37.7618	18.4253	79.3309	42.9824	97.8971	84.8625	54.7903	5.42837	29.5632	5.69298	32.4577	85.6783	37.7288	9.06193	67.0371	101.607	92.0477	70.4321	10.4675	74.6005	69.4539
GH42	1.73492	1.44385	1.11875	1.04767	1.10641	0.679991	0	13.3303	5.70015	15.4192	7.60676	6.30164	6.56853	5.30452	7.23458	13.9983	13.8935	13.819	13.7161	34.3859	29.9638	30.437	15.309	0.236016	10.3871	0.258772	7.9769	14.0309	14.5885	10.1947	14.5202	16.8842	20.513	10.5648	0.654221	13.1121	11.6549
GH43	0.47316	0.687547	0.774519	0.209534	0.885129	1.18998	0.821082	1.90433	2.85008	1.10137	1.52135	0.370685	0.547377	0.663065	0.602881	1.43572	0.356243	2.14962	3.33635	0	3.88844	2.57941	4.51214	0	0	1.03509	1.10026	3.28384	4.90474	1.13274	4.61389	2.11053	3.73754	3.09901	0.654221	4.88649	2.85427
GH43_1	0.31544	0.137509	0.0860576	0	0	0	0	0	0	0	0	0	0	0	0	11.4858	7.12486	7.37012	0.370705	6.25198	0	0	0.161148	0	0.799006	0	0	0.597061	1.76068	1.13274	0	0	0	0	0	0.162883	0.713567
GH43_10	0.31544	0.137509	0.172115	0	0	0	0	1.90433	1.71005	3.67124	1.52135	1.11205	0	0	0	2.87144	2.84995	4.29924	2.22423	7.03348	0.457463	0.257941	0.483443	0.472032	0	0	2.20053	3.58237	7.54575	1.69911	0.54281	0.603008	1.30379	0.704321	0	4.64217	5.70854
GH43_11	3.39098	2.68143	0.516346	1.25721	1.99154	2.88996	0	0.476083	0	1.10137	0	0.370685	0	0	0	11.4858	7.12486	11.3623	1.85353	12.504	0.914926	1.03176	2.73951	0	0.799006	0.258772	0.275066	2.38825	4.40169	7.36282	0.54281	0.301504	0.782275	0.845185	0	1.38451	1.18928
GH43_12	0.709739	1.23759	0.946634	0.209534	0.663847	0.679991	0.547388	0.714124	1.14003	0.367124	1.52135	1.85342	0.547377	0.663065	0	15.7929	9.61857	7.67721	1.48282	13.2855	0.686195	0.773822	0.805739	0.472032	0	0	0.825197	0.895592	7.67152	6.79644	2.03554	0.301504	1.04303	1.69037	0.654221	1.46595	2.85427
GH43_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275066	0	0	0	0	0	0	0	0	0	0
GH43_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298531	0	0	0	0	0	0	0	0.244325	0
GH43_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.781498	0	0	0	0	0	0	0	0	0.125763	0	0	0	0	0	0	0	0
GH43_17	0.23658	0.412528	0.516346	0	0	0.169998	0	1.66629	0	2.56987	1.01424	1.11205	1.64213	0	3.61729	2.51251	2.84995	2.45671	1.85353	1.95374	1.37239	0.773822	2.41722	0.236016	0	0	1.37533	1.79118	4.15016	1.69911	0.678513	0.301504	0.695356	0.140864	0	2.68757	4.04355
GH43_18	0.47316	1.10008	0.258173	0	0.885129	0.679991	0	2.61845	2.85008	4.03836	1.01424	5.56027	1.64213	0.663065	0.602881	9.69111	8.54984	7.9843	5.18987	1.17225	2.05858	1.54764	4.35099	0	1.59801	0.258772	2.20053	8.35886	10.4383	1.69911	3.52827	3.31654	5.38901	4.08506	0	7.00397	6.89781
GH43_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.781498	0	0	0	0	0	0	0	0	0.50305	0	0	0	0	0	0	0	0
GH43_2	0.709739	0.343774	0.0860576	0	0.221282	0.339995	0	0	0	0	0.507118	0.370685	0	0.663065	0	12.2036	3.56243	1.53544	0.370705	0.390749	1.82985	1.2897	2.25607	0	0	0	0.550131	0.597061	3.39559	3.39822	0.407108	0	0.347678	0.140864	0	1.22162	1.66499
GH43_20	0	0	0	0	0	0	0	0.476083	0	0.734247	1.01424	0	0	0	0	0	0	0	0	0	0.228732	0.257941	0	0	0	0	0	0.298531	0.251525	0	0	0	0.260758	0.281728	0	0.162883	0.951423
GH43_22	0	0	0	0	0	0	0	0	0	0.367124	0	0	0	0	0	0	0	0	0	5.07974	0	0	0.161148	0	0	0	0	0.298531	0	0	0	0	0.0869195	0.140864	0	0	0
GH43_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390749	0	0	0	0	0	0	0	0	0	0	0.54281	0	0.173839	0	0	0.0814416	0
GH43_24	2.05036	2.61268	1.29086	0.838138	2.43411	3.39995	0	5.23691	3.99011	1.46849	2.02847	3.33616	0.547377	1.32613	2.41153	5.38395	3.20619	3.37797	3.33635	5.07974	0.686195	0.515882	1.93377	0	0.799006	0	2.20053	8.95592	5.15627	2.83185	2.30694	1.50752	3.30294	1.83123	0	4.39784	6.89781
GH43_26	1.41948	1.44385	1.37692	0.628603	0.221282	1.35998	0	1.66629	1.14003	0	1.01424	1.11205	0	0	0	3.94823	1.42497	2.7638	2.22423	11.7225	1.14366	1.03176	2.57836	0	1.59801	0	1.10026	0.895592	3.77288	1.69911	1.22132	0.301504	1.21687	0.563456	0	3.58343	3.09212
GH43_27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
