genome_id,metagenome_id,genome_length,num_contigs,n50,num_16s,num_5s,num_23s,num_trna,completeness,contamination,quality_score,mimag_quality,otu_id,ecosystem,ecosystem_category,ecosystem_type,habitat,longitude,latitude
3300012822_3,3300012822,4741057,30,286944,1,7,0,74,99.11,0.26,97.81,MQ,OTU-17113,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia adecarboxylata_B,Terrestrial,Soil,soil,-89.4011,43.073
3300012804_3,3300012804,5625253,43,178438,0,2,0,54,99.11,0.5,96.61,MQ,OTU-6009,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300011987_6,3300011987,3971419,143,44016,0,1,1,39,99.07,0.06,98.77,MQ,OTU-13487,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Polaromonas;s__GCA_002381615.1,Terrestrial,Soil,Permafrost,NULL,NULL
3300012859_4,3300012859,5381640,39,208334,2,5,0,66,99.05,1.65,90.8,MQ,OTU-7483,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Massilia;s__Massilia alkalitolerans,Terrestrial,Soil,soil,-89.4011,43.073
3300012943_23,3300012943,4658068,39,187182,0,3,0,36,99.05,0.26,97.75,MQ,OTU-10540,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__UBA5868;s__,Terrestrial,Soil,soil,-122.29,37.83
3300012843_5,3300012843,4832576,82,90705,0,5,0,70,98.96,0.41,96.91,MQ,OTU-7293,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012878_5,3300012878,3851531,27,231496,1,1,1,45,98.92,0.52,96.32,HQ,OTU-9889,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300025718_23,3300025718,2564651,47,132942,0,0,0,40,98.91,0.23,97.76,MQ,OTU-12611,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__;s__,Terrestrial,Soil,Arctic peat soil,-156.598,71.2838
3300012865_6,3300012865,4833748,68,130838,0,7,0,70,98.87,0.38,96.97,MQ,OTU-7293,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012862_2,3300012862,5772483,135,67312,0,4,0,65,98.87,1.63,90.72,MQ,OTU-9401,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012822_2,3300012822,5942705,100,101681,0,3,0,64,98.75,2.22,87.65,MQ,OTU-9401,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012879_9,3300012879,3306661,13,366185,0,2,0,39,98.71,0,98.71,MQ,OTU-16853,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__Methylobacillus;s__Methylobacillus glycogenes,Terrestrial,Soil,soil,-89.4011,43.073
3300012856_10,3300012856,3773785,106,58978,0,2,0,48,98.69,0.46,96.39,MQ,OTU-2794,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas_A;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012859_3,3300012859,5768953,104,91579,0,3,0,63,98.64,1.78,89.74,MQ,OTU-9401,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012821_3,3300012821,6609183,49,232908,0,4,0,52,98.6,0.47,96.25,MQ,OTU-11855,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter denitrificans,Terrestrial,Soil,soil,-89.4011,43.073
3300012801_2,3300012801,6470846,421,21730,0,2,0,53,98.6,1.28,92.2,MQ,OTU-8396,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Achromobacter;s__GCF_001298955.1,Terrestrial,Soil,soil,-89.4011,43.073
3300012940_34,3300012940,4667576,119,71856,0,0,0,53,98.58,0.19,97.63,MQ,OTU-9124,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Achromobacter;s__,Terrestrial,Soil,compost,-122.29,37.83
3300023065_5,3300023065,4967361,11,529396,0,5,2,66,98.52,0,98.52,MQ,OTU-8564,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pantoea;s__GCF_002858935.1,Terrestrial,Soil,enriched soil aggregate,-93,42
3300005260_7,3300005260,3680265,44,132618,0,0,0,50,98.41,1.87,89.06,MQ,OTU-11778,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Herminiimonas;s__,Terrestrial,Soil,soil,151.235,-33.9179
3300012943_33,3300012943,3895275,39,210671,1,0,0,35,98.27,1.29,91.82,MQ,OTU-1789,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__,Terrestrial,Soil,soil,-122.29,37.83
3300027711_39,3300027711,1911721,53,68122,0,1,0,45,98.23,0.17,97.38,MQ,OTU-15419,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Idiomarina;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300012794_1,3300012794,6513451,166,68066,0,2,0,47,98.21,0.92,93.61,MQ,OTU-16212,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Variovorax;s__Variovorax paradoxus_D,Terrestrial,Soil,soil,-89.4011,43.073
3300012921_37,3300012921,3229281,18,272905,0,0,0,34,98.17,0.21,97.12,MQ,OTU-6631,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Limnobacter;s__GCA_002473065.1,Terrestrial,Soil,Contaminated culture,-109.55,38.5733
3300010396_63,3300010396,2733092,96,47902,1,3,0,34,98.17,3.86,78.87,MQ,OTU-6985,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__UBA11063;g__UBA11063;s__,Terrestrial,Soil,Terrestrial soil,-85.3708,42.3938
3300012816_8,3300012816,4350476,33,316322,0,0,0,46,98.13,0.69,94.68,MQ,OTU-7101,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300025929_16,3300025929,3746459,68,87215,0,0,0,45,98.12,4.25,76.87,MQ,OTU-9271,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__,Terrestrial,Soil,Agricultural soil,-85.451,42.4774
3300010373_21,3300010373,6279057,123,83114,0,2,0,65,98.01,1.8,89.01,MQ,OTU-12,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__;s__,Terrestrial,Soil,Terrestrial soil,-85.3708,42.3938
3300012842_7,3300012842,4363513,46,165028,0,0,0,43,97.99,1.55,90.24,MQ,OTU-7101,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012005_6,3300012005,5393751,179,53960,1,1,1,42,97.98,2.86,83.68,HQ,OTU-8616,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Ramlibacter_B;s__Ramlibacter_B tataouinensis,Terrestrial,Soil,Permafrost,NULL,NULL
3300020147_5,3300020147,4969809,41,179685,0,2,0,44,97.93,3.46,80.63,MQ,OTU-5686,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylocaldum;s__GCF_002005105.1,Terrestrial,Soil,soil,-116.255,33.305
3300012943_32,3300012943,3946666,43,181300,0,2,0,40,97.89,0.44,95.69,MQ,OTU-1788,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__,Terrestrial,Soil,soil,-122.29,37.83
3300025823_12,3300025823,3324374,154,33261,1,1,1,40,97.82,1.44,90.62,HQ,OTU-10734,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalobacterales;f__Thiohalobacteraceae;g__UBA9214;s__,Terrestrial,Soil,Natural and restored wetlands,-122.509,37.9264
3300012001_4,3300012001,6005283,121,84383,1,1,1,43,97.69,1.18,91.79,MQ,OTU-5334,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Massilia;s__GCA_002428015.1,Terrestrial,Soil,Permafrost,NULL,NULL
3300017548_12,3300017548,2883101,111,38545,0,0,0,32,97.56,0.61,94.51,MQ,OTU-1454,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__SCGC-AAA027-K21;s__,Terrestrial,Soil,compost,-122.29,37.83
3300002989_10,3300002989,2962816,150,35611,0,0,0,47,97.51,1,92.51,MQ,OTU-12611,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__;s__,Terrestrial,Soil,Arctic peat soil,-156.598,71.2838
3300027965_55,3300027965,2509501,25,220235,0,1,1,41,97.47,1.29,91.02,MQ,OTU-3001,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__66-474;s__,Terrestrial,Soil,Surface soil,-76.3402,40.7999
3300026156_6,3300026156,3613751,156,45674,0,0,0,45,97.46,3.2,81.46,MQ,OTU-7025,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Pseudohaliea;s__,Terrestrial,Soil,Pond soil,-122.133,37.4969
3300012833_4,3300012833,5237252,80,103424,0,2,0,60,97.43,1.43,90.28,MQ,OTU-874,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__GCF_002165135.1,Terrestrial,Soil,soil,-89.4011,43.073
3300012808_5,3300012808,5251233,81,103424,0,2,0,57,97.43,1.87,88.08,MQ,OTU-874,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__GCF_002165135.1,Terrestrial,Soil,soil,-89.4011,43.073
3300027965_56,3300027965,2470720,4,1428953,2,2,2,47,97.38,1.55,89.63,HQ,OTU-3002,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA5158;f__UBA5158;g__;s__,Terrestrial,Soil,Surface soil,-76.3402,40.7999
3300026157_10,3300026157,3525422,179,34903,1,1,1,43,97.23,4.05,76.98,HQ,OTU-7025,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Pseudohaliea;s__,Terrestrial,Soil,Pond soil,-122.133,37.4969
3300005466_12,3300005466,3633951,43,166260,0,1,1,40,97.2,1.56,89.4,MQ,OTU-5721,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Spongiibacteraceae;g__;s__,Terrestrial,Soil,Switchgrass rhizosphere,-85.3738,42.3948
3300011987_7,3300011987,3374688,78,104518,1,2,2,44,97.14,4.17,76.29,HQ,OTU-9138,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Gallionellaceae;g__Gallionella;s__GCA_002381565.1,Terrestrial,Soil,Permafrost,NULL,NULL
3300012842_3,3300012842,5215485,53,151821,0,3,0,60,97.1,1.41,90.05,MQ,OTU-874,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__GCF_002165135.1,Terrestrial,Soil,soil,-89.4011,43.073
3300027653_27,3300027653,2457434,104,41116,0,1,0,38,97.04,0.28,95.64,MQ,OTU-11965,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax_A;s__,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300027942_2,3300027942,2683343,222,17158,0,2,0,39,96.79,2.04,86.59,MQ,OTU-10404,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA3067;g__UBA3067;s__,Terrestrial,Soil,Sand,-119.272,46.372
3300012843_6,3300012843,4712304,124,63662,0,2,0,61,96.68,4.57,73.83,MQ,OTU-7405,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012921_20,3300012921,4261122,79,67578,0,0,0,44,96.63,1.32,90.03,MQ,OTU-15394,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__;s__,Terrestrial,Soil,Contaminated culture,-109.55,38.5733
3300006879_24,3300006879,2394389,61,93861,1,1,1,39,96.44,4.44,74.24,HQ,OTU-16953,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Salinisphaeraceae;g__;s__,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300012943_29,3300012943,4179679,229,25073,0,3,0,34,96.44,2,86.44,MQ,OTU-10545,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__UBA5868;s__,Terrestrial,Soil,soil,-122.29,37.83
3300012844_6,3300012844,4592669,91,74088,0,2,0,62,96.4,1.32,89.8,MQ,OTU-7405,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300020591_8,3300020591,3468599,13,276561,1,2,1,41,96.36,0.49,93.91,HQ,OTU-6607,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012816_4,3300012816,5158809,72,116213,0,2,0,62,96.14,1.38,89.24,MQ,OTU-874,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__GCF_002165135.1,Terrestrial,Soil,soil,-89.4011,43.073
3300012801_4,3300012801,6026522,392,20837,0,5,0,66,96.14,3.57,78.29,MQ,OTU-8398,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E putida,Terrestrial,Soil,soil,-89.4011,43.073
3300026902_2,3300026902,2395012,161,19568,2,1,1,42,96.07,0.77,92.22,HQ,OTU-7910,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA5335;f__UBA5335;g__UBA5335;s__GCA_002862435.1,Terrestrial,Soil,Sand,-119.272,46.372
3300025793_3,3300025793,3203219,161,30613,1,1,1,41,96.03,0.7,92.53,HQ,OTU-1784,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalobacterales;f__Thiohalobacteraceae;g__UBA9214;s__,Terrestrial,Soil,Natural and restored wetlands,-122.509,37.9264
3300026184_10,3300026184,3238206,82,76444,1,0,0,41,96.01,2.35,84.26,MQ,OTU-14043,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalospirales;f__Halofilaceae;g__Halofilum;s__,Terrestrial,Soil,Pond soil,-122.133,37.4958
3300026272_2,3300026272,5659338,72,132144,0,0,0,41,95.97,1.57,88.12,MQ,OTU-11308,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Herbaspirillum;s__,Terrestrial,Soil,Soil,-149.314,68.6137
3300012830_8,3300012830,2965379,102,41433,0,1,0,35,95.88,0.21,94.83,MQ,OTU-16853,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__Methylobacillus;s__Methylobacillus glycogenes,Terrestrial,Soil,soil,-89.4011,43.073
3300012001_5,3300012001,5747945,308,24599,1,2,1,49,95.86,2.23,84.71,MQ,OTU-14345,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Janthinobacterium;s__UBA11349,Terrestrial,Soil,Permafrost,NULL,NULL
3300027968_49,3300027968,2965279,10,447098,1,1,1,44,95.86,0.44,93.66,HQ,OTU-2662,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__66-474;s__,Terrestrial,Soil,Surface soil,-76.3402,40.7999
3300012838_6,3300012838,4486047,113,65316,0,2,0,61,95.81,1.2,89.81,MQ,OTU-7405,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300017646_13,3300017646,3440784,22,371208,0,2,0,39,95.62,0.49,93.17,MQ,OTU-6607,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300017652_12,3300017652,3419741,18,371208,0,2,0,39,95.62,0.49,93.17,MQ,OTU-6607,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300017548_8,3300017548,3427803,21,240202,0,2,0,39,95.62,0.49,93.17,MQ,OTU-6607,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300017647_7,3300017647,3434262,20,371165,0,2,0,39,95.62,0.49,93.17,MQ,OTU-6607,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012838_5,3300012838,4657300,359,18101,1,5,0,55,95.53,1.73,86.88,MQ,OTU-7293,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012003_5,3300012003,4759665,323,21746,1,1,1,43,95.45,2.43,83.3,HQ,OTU-9890,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Herminiimonas;s__Herminiimonas sp1,Terrestrial,Soil,Permafrost,NULL,NULL
3300012921_22,3300012921,4072583,17,344362,0,0,0,40,95.44,0,95.44,MQ,OTU-15396,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Rhodocyclaceae;g__Methyloversatilis;s__,Terrestrial,Soil,Contaminated culture,-109.55,38.5733
3300027706_41,3300027706,2467616,13,226805,1,1,1,46,95.42,0.12,94.82,HQ,OTU-2537,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA7966;f__UBA7966;g__;s__,Terrestrial,Soil,Surface soil,-76.3402,40.7999
3300015024_18,3300015024,3955397,300,17513,1,1,1,42,95.38,3.97,75.53,HQ,OTU-16445,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rudaea;s__,Terrestrial,Soil,Glacier forefield soil,18.4709,67.9109
3300027711_16,3300027711,3186364,269,18141,1,0,0,58,95.27,2.59,82.32,MQ,OTU-14786,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300012865_12,3300012865,3679427,260,19101,1,1,1,46,95.26,2.48,82.86,HQ,OTU-3192,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300000366_16,3300000366,2726022,153,27368,1,1,1,42,95.22,2.8,81.22,HQ,OTU-12484,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__;s__,Terrestrial,Soil,Alkaline sediment,82.1,52.98
3300012005_15,3300012005,2951804,154,32005,1,1,0,41,95.2,2.34,83.5,MQ,OTU-9138,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Gallionellaceae;g__Gallionella;s__GCA_002381565.1,Terrestrial,Soil,Permafrost,NULL,NULL
3300009095_83,3300009095,2722833,184,22453,0,0,0,33,95.17,3.68,76.77,MQ,OTU-7841,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Marinicellaceae;g__;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300027653_32,3300027653,2216776,20,221657,1,3,1,38,95.02,0.47,92.67,HQ,OTU-3227,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Paenalcaligenes;s__,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300027711_19,3300027711,2944249,132,38293,0,1,0,37,95.01,1.47,87.66,MQ,OTU-14780,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Gilvimarinus;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300012826_4,3300012826,5296866,327,26213,0,1,0,50,94.95,2.73,81.3,MQ,OTU-6009,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012827_5,3300012827,4532639,147,59471,0,2,0,63,94.87,1.77,86.02,MQ,OTU-7405,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300005699_1,3300005699,2586864,33,117559,0,0,0,41,94.81,0.21,93.76,MQ,OTU-1096,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Rhodocyclaceae;g__Rugosibacter;s__Rugosibacter aromaticivorans,Terrestrial,Soil,Soil,-80.8433,35.2269
3300027091_2,3300027091,2560000,255,13220,0,3,0,35,94.81,1.85,85.56,MQ,OTU-10404,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA3067;g__UBA3067;s__,Terrestrial,Soil,Sand,-119.272,46.372
3300006879_22,3300006879,2522502,143,25129,1,0,0,40,94.8,1.08,89.4,MQ,OTU-16970,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_C;s__,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300026164_7,3300026164,3490414,189,31391,1,1,1,43,94.77,3.15,79.02,HQ,OTU-7025,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Pseudohaliea;s__,Terrestrial,Soil,Pond soil,-122.133,37.4971
3300020215_14,3300020215,2145629,178,15358,1,2,1,37,94.45,1.64,86.25,HQ,OTU-6931,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__;s__,Terrestrial,Soil,soil,-116.255,33.3049
3300000367_11,3300000367,3067615,195,22333,1,1,1,45,94.44,4.09,73.99,HQ,OTU-12484,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__;s__,Terrestrial,Soil,Alkaline sediment,79.14,52.1
3300027826_24,3300027826,2967737,4,1526051,1,1,1,43,94.38,2.81,80.33,HQ,OTU-964,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,Terrestrial,Soil,Surface soil,-76.3402,40.7999
3300012003_11,3300012003,3163381,158,30286,1,1,1,40,94.19,2.08,83.79,HQ,OTU-9167,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA5158;f__UBA5158;g__UBA5158;s__GCA_002413665.1,Terrestrial,Soil,Permafrost,NULL,NULL
3300020592_7,3300020592,3305363,13,512906,0,1,1,37,94.01,0.49,91.56,MQ,OTU-6607,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300013427_3,3300013427,4944724,91,131362,1,1,1,40,93.77,1.41,86.72,HQ,OTU-8616,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Ramlibacter_B;s__Ramlibacter_B tataouinensis,Terrestrial,Soil,Permafrost,NULL,NULL
3300026196_15,3300026196,2227648,170,20568,1,0,0,38,93.68,3.61,75.63,MQ,OTU-12256,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA5335;f__;g__;s__,Terrestrial,Soil,Soil,-122.133,37.4965
3300017560_7,3300017560,5046322,390,17785,0,3,0,65,93.61,1.13,87.96,MQ,OTU-12774,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;s__Raoultella ornithinolytica,Terrestrial,Soil,soil,-122.29,37.83
3300026893_1,3300026893,4929410,250,30297,1,1,1,34,93.6,1.17,87.75,MQ,OTU-14961,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Rhizobacter;s__,Terrestrial,Soil,Sand,-119.272,46.372
3300012853_6,3300012853,4527629,145,52158,0,2,0,62,93.55,1.5,86.05,MQ,OTU-7405,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
